,mse,psnr,ssim,method,img_id
61,2007.297836303711,15.10468544401067,0.822955629795612,ucmr,30.0
62,1769.036626180013,15.653435362209308,0.8636135599099014,our,31.0
63,2119.540044148763,14.86838734826347,0.7525498222974362,ucmr,31.0
64,2877.449274698893,13.540726844870328,0.8366891801996575,our,32.0
65,2563.941660563151,14.041722217620624,0.8119639133408043,ucmr,32.0
66,3227.6253712972007,13.041972402144777,0.845656357688159,our,33.0
67,3089.068303426107,13.232528496292314,0.8223805593818749,ucmr,33.0
68,1086.2615152994792,17.77145967494489,0.9118142315331988,our,34.0
69,1640.5391235351562,15.98093768978622,0.8285901858205315,ucmr,34.0
70,8093.347152709961,9.049521916266235,0.6803649485815284,our,35.0
71,9459.333114624023,8.372198412576518,0.5090896582347635,ucmr,35.0
72,1766.5631154378254,15.659512024275283,0.8461747911519127,our,36.0
73,2353.480951944987,14.41369673202416,0.7327232754056928,ucmr,36.0
74,2530.267588297526,14.099139084763541,0.8483884811448714,our,37.0
75,2187.3019053141275,14.731716296076636,0.7585578025707376,ucmr,37.0
76,1268.5216522216797,17.097824763340924,0.8829430224511491,our,38.0
77,1763.0440165201824,15.668172057477165,0.777245056940786,ucmr,38.0
78,1352.3272654215496,16.81998556564427,0.9008614874957809,our,39.0
79,1670.7800038655598,15.901610919422994,0.8319647021213471,ucmr,39.0
80,3563.4549814860025,12.612090843115372,0.8204925342244764,our,40.0
81,3194.3008473714194,13.087045441811833,0.7722645433469495,ucmr,40.0
82,1505.4441375732422,16.35415716059851,0.8912130413187723,our,41.0
83,2051.6093546549478,15.009856902315732,0.8388501431420545,ucmr,41.0
84,1992.6758575439453,15.1364370177052,0.8520965840385405,our,42.0
85,2556.531753540039,14.054291695939025,0.6954894404426075,ucmr,42.0
86,4362.013173421224,11.733933880398308,0.7763356846212744,our,43.0
87,4084.5563303629556,12.019354710495438,0.6899085451270005,ucmr,43.0
88,1059.3293558756511,17.880493533560795,0.9088712216354122,our,44.0
89,1497.9668833414714,16.375781486667044,0.8493573410861851,ucmr,44.0
90,2667.041300455729,13.870506198607696,0.8580046931635904,our,45.0
91,3430.637751261393,12.777054985196896,0.8243705949293846,ucmr,45.0
92,1576.8942057291667,16.152778034992266,0.8571198376558319,our,46.0
93,2269.277348836263,14.571927826964401,0.7454344143621098,ucmr,46.0
94,1696.180699666341,15.836082436738504,0.8798851236084176,our,47.0
95,2124.972890218099,14.85726967048068,0.8412482362542478,ucmr,47.0
96,1210.6752166748047,17.30052708661232,0.882627724513133,our,48.0
97,1989.0077158610027,15.144438930027222,0.7907910213447771,ucmr,48.0
98,1559.4326833089192,16.201137287439515,0.8901710759948629,our,49.0
99,2026.8235575358074,15.062644174654046,0.8212552722119647,ucmr,49.0
100,3521.7848002115884,12.663175461293296,0.7845354488128984,our,50.0
101,3424.840850830078,12.784399658313454,0.6661415637530315,ucmr,50.0
102,1391.0785166422527,16.69728717301374,0.8738610185880873,our,51.0
103,2184.7408905029297,14.736804236793283,0.787055201244434,ucmr,51.0
104,978.6572113037109,18.224497602888327,0.9022824342287072,our,52.0
105,1290.614969889323,17.02283662670318,0.8160416772720365,ucmr,52.0
106,934.5618591308594,18.42472308026188,0.9106280671472593,our,53.0
107,1312.4188995361328,16.950078850353744,0.8482114092111775,ucmr,53.0
108,3196.6007029215493,13.083919702478026,0.7886452577612472,our,54.0
109,4341.699396769206,11.75420609654549,0.5926398089878098,ucmr,54.0
110,1369.3211364746094,16.765750490060746,0.8972221132708529,our,55.0
111,2222.2125040690103,14.662947738905483,0.8209518330789978,ucmr,55.0
112,2147.9775187174478,14.810506292538243,0.8808363904762954,our,56.0
113,2274.2941233317056,14.56233731703592,0.7722455608628463,ucmr,56.0
114,3359.3985646565757,12.868188285467818,0.8343667827246845,our,57.0
115,3358.3003946940103,12.869608203693,0.7629996604377723,ucmr,57.0
116,483.1659189860026,21.289840679500326,0.9419184564666492,our,58.0
117,750.9430491129557,19.374733591418263,0.8901022335740597,ucmr,58.0
118,2116.5772806803384,14.874462307650386,0.862257972851293,our,59.0
119,2733.0320943196616,13.764356291737535,0.7666631508134621,ucmr,59.0
120,610.4990539550781,20.273953655803055,0.9399927061855363,our,60.0
121,1003.0488739013672,18.117582661839325,0.9059316861886337,ucmr,60.0
122,395.15143330891925,22.163167992996755,0.9506228246777603,our,61.0
123,687.696787516276,19.75683365269836,0.931984495601431,ucmr,61.0
124,4237.206141153972,11.860007678162015,0.8362938579758531,our,62.0
125,3722.7225494384766,12.422196909503374,0.7981258121994768,ucmr,62.0
126,4692.051289876302,11.417176100270384,0.7857170728161984,our,63.0
127,4012.1926066080728,12.096985875715593,0.7561187503443488,ucmr,63.0
128,2186.8582916259766,14.732597191923366,0.8057839619189421,our,64.0
129,2992.6869455973306,13.370190716623329,0.6784931126823631,ucmr,64.0
130,1299.4822082519531,16.99310023095439,0.923738628350964,our,65.0
131,1035.6491139729817,17.978677229080176,0.8994445753186975,ucmr,65.0
132,3189.313725789388,13.09383118928913,0.8243656034223159,our,66.0
133,3052.827651977539,13.283780740628327,0.7415490948890944,ucmr,66.0
134,1731.8447011311848,15.74571415718732,0.8611085636776078,our,67.0
135,1753.6421915690105,15.691393750757388,0.8209809303109997,ucmr,67.0
136,3778.9052225748696,12.357143612051736,0.8745477513870593,our,68.0
137,3278.771255493164,12.973692418326817,0.852015250590244,ucmr,68.0
138,946.4078725179037,18.3700201663512,0.9100191380375274,our,69.0
139,1587.325907389323,16.124142562621287,0.8638204550734666,ucmr,69.0
140,988.6435241699219,18.180406348860394,0.9018860577354334,our,70.0
141,1442.3209482828777,16.540184496115184,0.8552930761412915,ucmr,70.0
142,3781.008097330729,12.354727534280702,0.8278642315057768,our,71.0
143,3280.4475301106772,12.971472651442422,0.7989300853524836,ucmr,71.0
144,3450.3507130940757,12.752171194119516,0.8480372040014168,our,72.0
145,3036.7162017822266,13.306761543164775,0.8195629540170185,ucmr,72.0
146,3189.6971638997397,13.093309086227832,0.8229933475984516,our,73.0
147,3221.625300089518,13.05005333650791,0.7195641649735159,ucmr,73.0
148,4138.890858968099,11.961963865021467,0.8593380417760489,our,74.0
149,3665.5406748453775,12.489423178298185,0.848390203145246,ucmr,74.0
150,6894.186208089192,9.745973515880475,0.6676628886738882,our,75.0
151,5337.827331542969,10.857158397811553,0.5502468465696503,ucmr,75.0
152,2993.5167694091797,13.368986655011314,0.8508819195484428,our,76.0
153,2110.661178588867,14.886618386352534,0.8223569680083237,ucmr,76.0
154,4520.891596476237,11.578562673741214,0.7101568463881698,our,77.0
155,4486.147379557292,11.612068238819742,0.6348242519505383,ucmr,77.0
156,2236.020523071289,14.636045755105423,0.8385734022099282,our,78.0
157,2301.0224100748696,14.511595125058896,0.7327163010580375,ucmr,78.0
158,2367.269821166992,14.38832599277871,0.8947650069726012,our,79.0
159,1898.8155517578125,15.345975808303603,0.856952818114658,ucmr,79.0
160,1119.8794962565105,17.63909067596327,0.9260711727804468,our,80.0
161,2007.3238220214844,15.104629222255305,0.8850737404465537,ucmr,80.0
162,1656.6022084554036,15.938621248764198,0.8941911787088874,our,81.0
163,1308.8962300618489,16.96175144032918,0.8850067298141484,ucmr,81.0
164,2744.4070027669272,13.74631842044482,0.8550409316617578,our,82.0
165,2415.294947306315,14.301101880304525,0.8466898254536117,ucmr,82.0
166,1851.5963795979817,15.455340379265884,0.8811500571002687,our,83.0
167,1540.3245646158855,16.254681194015493,0.8409071148492315,ucmr,83.0
168,3191.364751180013,13.091039169464636,0.8630759376426612,our,84.0
169,3010.7947540283203,13.343992102143696,0.8348801143314654,ucmr,84.0
170,1345.5067138671875,16.841944917014725,0.8714410015358739,our,85.0
171,2309.703338623047,14.495241587561722,0.8144488106703207,ucmr,85.0
172,2123.0367279052734,14.86122853471285,0.8721516904277758,our,86.0
173,2816.4636993408203,13.633762027677168,0.8022300415868125,ucmr,86.0
174,1991.7299092610676,15.138499157713936,0.8758945848442464,our,87.0
175,2351.847412109375,14.416712195814089,0.8629759833634628,ucmr,87.0
176,1578.819371541341,16.14747914475888,0.9015394999946654,our,88.0
177,1633.8456013997395,15.998693476117428,0.8432557149962522,ucmr,88.0
178,2402.6978607177734,14.32381199166377,0.838896421320539,our,89.0
179,1934.822769165039,15.264391713056433,0.8120494610038628,ucmr,89.0
180,2824.1091817220054,13.621988780834718,0.8342569616364123,our,90.0
181,2914.2437540690103,13.4855448652256,0.7851001594915643,ucmr,90.0
182,3781.2891540527344,12.354404718661407,0.8744423576461089,our,91.0
183,2364.702143351237,14.393039158556087,0.874729648366868,ucmr,91.0
184,1612.363265991211,16.05617465680524,0.8925328367558362,our,92.0
185,2305.4136759440103,14.503314957581804,0.8399170178658792,ucmr,92.0
186,3008.9188944498696,13.346698793982178,0.8603800043545475,our,93.0
187,3111.71120707194,13.200810768545514,0.7947107492717307,ucmr,93.0
188,3202.902501424154,13.075366422284262,0.8545287305013923,our,94.0
189,3839.0753580729165,12.288537238028567,0.8116837939185418,ucmr,94.0
190,3122.0574849446616,13.186394656122292,0.8684526522174854,our,95.0
191,2035.201171875,15.044730168314402,0.8136039965158887,ucmr,95.0
192,1777.466532389323,15.632789286449956,0.8934890371576255,our,96.0
193,1633.3226572672527,16.000083742764513,0.8524052279903588,ucmr,96.0
194,1206.1204172770183,17.316896915809895,0.9202640235189078,our,97.0
195,2238.1124827067056,14.631984514230108,0.8702688721659687,ucmr,97.0
196,5911.358988444011,10.413930266304748,0.7580636613764163,our,98.0
197,6042.116490681966,10.318912667474853,0.6614262623360702,ucmr,98.0
198,1455.7061004638672,16.50006658851559,0.9043382205550327,our,99.0
199,2336.083928426107,14.445919192607837,0.8316500023178635,ucmr,99.0
200,3224.7814280192056,13.045800768801975,0.8384004100536484,our,100.0
201,3049.9081115722656,13.287936058615404,0.8150932567591748,ucmr,100.0
202,2115.946075439453,14.875757652918598,0.8445304305709724,our,101.0
203,2130.346206665039,14.846301736609707,0.8041563090442895,ucmr,101.0
204,3039.8104960123696,13.302338506477787,0.8460801843308557,our,102.0
205,2357.8843383789062,14.405578630926348,0.8084426711144063,ucmr,102.0
206,3073.512410481771,13.25445389777434,0.8506972094702977,our,103.0
207,3334.033701578776,12.901103753532128,0.723208788787394,ucmr,103.0
208,2387.104939778646,14.352088493747608,0.838865394082582,our,104.0
209,2765.886957804362,13.712459344095155,0.6974112172132326,ucmr,104.0
210,3057.8323872884116,13.276666846545117,0.8426786633043695,our,105.0
211,3761.954905192057,12.37666775539683,0.736357360469865,ucmr,105.0
212,1917.5348103841145,15.303371041162478,0.8786381888367566,our,106.0
213,1856.9965515136719,15.442692636224615,0.8136538076928206,ucmr,106.0
214,3304.1005045572915,12.940271115928173,0.8404185428723917,our,107.0
215,3795.652542114258,12.337939110507445,0.7598491912523189,ucmr,107.0
216,3694.452921549479,12.455302241567903,0.8666043994319527,our,108.0
217,2487.231241861979,14.173641966691182,0.8436425142857366,ucmr,108.0
218,1946.1859283447266,15.238960327480548,0.8941872464394299,our,109.0
219,2111.729731241862,14.884420264290245,0.8452615086849704,ucmr,109.0
220,1341.4222310384114,16.855148613552224,0.9101499279480573,our,110.0
221,2449.513656616211,14.240004957746715,0.8730647756926632,ucmr,110.0
222,3097.723861694336,13.220376597389274,0.8156269603967315,our,111.0
223,3420.141398111979,12.790362995046499,0.7169662326844723,ucmr,111.0
224,2459.288762410482,14.22270835562031,0.8679220445295316,our,112.0
225,2497.34353129069,14.156020734296623,0.8363480604692661,ucmr,112.0
226,1330.2154591878254,16.89158370158115,0.8657660395090852,our,113.0
227,2183.7225036621094,14.738829112606659,0.7599376952994742,ucmr,113.0
228,2374.1689809163413,14.375687343420996,0.8603835506055152,our,114.0
229,2388.646733601888,14.349284358948635,0.8041725545798076,ucmr,114.0
230,2068.873062133789,14.973465159759968,0.8751787250684124,our,115.0
231,2462.690663655599,14.216704969396588,0.8039913357818795,ucmr,115.0
232,3558.003346761068,12.618740086098354,0.8245180935865783,our,116.0
233,3890.3601430257163,12.230905536581558,0.7546443534714024,ucmr,116.0
234,2516.271957397461,14.123227832305345,0.86902567127177,our,117.0
235,2494.01291402181,14.161816629387422,0.7911532361600213,ucmr,117.0
236,1716.4207661946614,15.784566006439604,0.8632872593270585,our,118.0
237,2606.5159606933594,13.970199722456433,0.7676662387630625,ucmr,118.0
238,3082.5077362060547,13.241761856447852,0.8372531578591698,our,119.0
239,3904.0173848470054,12.215686179269671,0.7953803448189523,ucmr,119.0
240,2758.3517557779946,13.724307125696624,0.8452473651472783,our,120.0
241,3787.4875132242837,12.347291511586658,0.7820406058185346,ucmr,120.0
242,2204.1213175455728,14.698448659283716,0.8319641925438684,our,121.0
243,3037.212244669596,13.306052187790737,0.7152127695669311,ucmr,121.0
244,2558.6922353108725,14.050623096600406,0.8868437998181006,our,122.0
245,2433.142303466797,14.269128512781924,0.8462593828604552,ucmr,122.0
246,2232.6768239339194,14.642544966140541,0.9013516072309263,our,123.0
247,1662.0351308186848,15.92440161540485,0.9041740699351287,ucmr,123.0
248,4765.5902150472,11.34963665491779,0.7620975698029526,our,124.0
249,4950.554850260417,11.184264841763214,0.6216060938603317,ucmr,124.0
250,3112.6715240478516,13.199470682677273,0.8574648413096426,our,125.0
251,3127.616984049479,13.1786679803339,0.8084800068858908,ucmr,125.0
252,5328.68034362793,10.864606922618874,0.8152379482603468,our,126.0
253,5320.264729817708,10.871471180768888,0.778441010936242,ucmr,126.0
254,2804.0681762695312,13.652917922945056,0.8351407556172387,our,127.0
255,2314.5619303385415,14.486115552502854,0.7327735831155398,ucmr,127.0
256,2438.4523417154946,14.259660889174587,0.8542969195817429,our,128.0
257,3069.977045694987,13.259452326106821,0.7461171902573179,ucmr,128.0
258,3975.6467081705728,12.136725765684748,0.8405820174987899,our,129.0
259,3638.3622233072915,12.521744270660633,0.7839216793298206,ucmr,129.0
260,4637.497411092122,11.467966806919714,0.8360049467523659,our,130.0
261,4744.043492635091,11.369316989508189,0.8296108742514782,ucmr,130.0
262,4295.02734375,11.801144278107916,0.7500524862225052,our,131.0
263,5250.999089558919,10.928384178807146,0.6764319586082165,ucmr,131.0
264,4077.3836466471353,12.02698784126801,0.8215023247117884,our,132.0
265,5669.627838134766,10.595258087032335,0.6710308695699547,ucmr,132.0
266,1159.4663391113281,17.4882221587183,0.9153381424295098,our,133.0
267,1549.8284352620442,16.227967360801404,0.8900383940754256,ucmr,133.0
268,4438.877944946289,11.658071573980928,0.824150820810546,our,134.0
269,4954.572179158528,11.180742011893543,0.7597408757117318,ucmr,134.0
270,2278.941691080729,14.553471473882116,0.8593565625731229,our,135.0
271,2101.181650797526,14.906167613278242,0.8220567866011074,ucmr,135.0
272,3725.5637003580728,12.41888367425677,0.7779666307507784,our,136.0
273,3630.651107788086,12.530958440515565,0.6542370398036653,ucmr,136.0
274,2018.646275838216,15.080201359857499,0.8473463940566749,our,137.0
275,2578.6212056477866,14.016928110445608,0.6848025539506423,ucmr,137.0
276,2662.2366078694663,13.878337098323223,0.8738990017629348,our,138.0
277,2035.141586303711,15.044857320676506,0.8485242963788103,ucmr,138.0
278,2474.9388580322266,14.195158864658826,0.870681466728783,our,139.0
279,3434.5191040039062,12.772144244499975,0.8042282961383268,ucmr,139.0
280,5074.4856363932295,11.076883333165906,0.7519407928736462,our,140.0
281,6820.0121510823565,9.792952124367517,0.6185894191661199,ucmr,140.0
282,5132.990885416667,11.027098677773719,0.783054844166697,our,141.0
283,6504.744298299153,9.998501317643635,0.7356716442018802,ucmr,141.0
284,2423.9564768473306,14.285555432427763,0.8761772105509323,our,142.0
285,2272.320078531901,14.566108548899424,0.8263994682487242,ucmr,142.0
286,3508.889200846354,12.67910706024048,0.8421212321205526,our,143.0
287,4104.046600341797,11.998680774394925,0.8004409536484868,ucmr,143.0
288,3196.3568827311196,13.084250972510441,0.8059586724225073,our,144.0
289,3709.9471028645835,12.437126434625128,0.6484411326589895,ucmr,144.0
290,3165.619425455729,13.126216586041433,0.8420604084941093,our,145.0
291,4094.4756774902344,12.00882065260351,0.7640928473399993,ucmr,145.0
292,1811.543685913086,15.550315492308773,0.8877994172870874,our,146.0
293,2362.0955403645835,14.397829012000699,0.8261668102147044,ucmr,146.0
294,3117.8466135660806,13.192256151595473,0.8074222665677214,our,147.0
295,2968.7703399658203,13.40503758402663,0.7860102594909417,ucmr,147.0
296,2804.794937133789,13.651792460517482,0.8620447649678651,our,148.0
297,4106.954676310222,11.99560450791707,0.83479545668391,ucmr,148.0
298,2174.5807749430337,14.75704816670418,0.8623912853395749,our,149.0
299,1862.309778849284,15.430284371469385,0.8486721263335438,ucmr,149.0
300,2707.252955118815,13.805515244251445,0.8545287773499385,our,150.0
301,2919.677057902018,13.477455435727098,0.8340804086780235,ucmr,150.0
302,2021.026107788086,15.075084370631139,0.8497198239179321,our,151.0
303,2120.419606526693,14.866585495773467,0.8312135309011714,ucmr,151.0
304,1203.9363708496094,17.324768262045144,0.9184925745086651,our,152.0
305,2234.172637939453,14.639636321923248,0.8348683727707997,ucmr,152.0
306,767.8331400553385,19.278135083189227,0.892330919056342,our,153.0
307,802.280029296875,19.087543791778348,0.8680730218458789,ucmr,153.0
308,1400.0279490152996,16.669436552025573,0.8818212833006323,our,154.0
309,1731.2693532307942,15.747157196121012,0.834532570077112,ucmr,154.0
310,881.6580912272135,18.677801633571768,0.8603859937681085,our,155.0
311,1171.6717681884766,17.44274395286113,0.8184420675920526,ucmr,155.0
312,539.6880900065104,20.80937526833686,0.932685830696545,our,156.0
313,1569.6610158284504,16.17274488618373,0.8897146291061923,ucmr,156.0
314,2193.1790161132812,14.720062788770614,0.845584261550365,our,157.0
315,1555.5061136881511,16.212086384892054,0.8243738667204022,ucmr,157.0
316,1024.5687815348308,18.02539242017135,0.9169035980939845,our,158.0
317,1047.0967407226562,17.93093553094377,0.9062375040310419,ucmr,158.0
318,716.2801971435547,19.579974163966597,0.9127292545231178,our,159.0
319,910.489247639974,18.538055394774435,0.8547407456696329,ucmr,159.0
320,1801.3417256673176,15.574842518831113,0.8400089309065407,our,160.0
321,1743.9814758300781,15.715384932229126,0.81910578722036,ucmr,160.0
322,3559.8519337972007,12.61648426286083,0.8221227417255532,our,161.0
323,2924.614100138346,13.470117913854164,0.8364571715909488,ucmr,161.0
324,6867.85134379069,9.762594746804456,0.7750843065759069,our,162.0
325,2894.369125366211,13.515264440064703,0.8227878127063812,ucmr,162.0
326,1511.8784077962239,16.335634962546862,0.912705505429852,our,163.0
327,1518.7320454915364,16.315992041411885,0.8912878919331715,ucmr,163.0
328,2974.3062540690103,13.396946765728654,0.8200009243982347,our,164.0
329,2380.1592407226562,14.364743470661628,0.7951266250043765,ucmr,164.0
330,1838.7738952636719,15.485520313451172,0.8489068603644593,our,165.0
331,1770.1095428466797,15.650802174542587,0.7840412716134558,ucmr,165.0
332,477.55653381347656,21.340555695137844,0.9340421613909728,our,166.0
333,849.9229532877604,18.83700802775465,0.9126239654923084,ucmr,166.0
334,1371.7685801188152,16.75799509595254,0.8473406962828376,our,167.0
335,1532.9788970947266,16.275441844469295,0.8031972319373178,ucmr,167.0
336,1773.9567565917969,15.641373319575818,0.8769440101168936,our,168.0
337,2023.740473429362,15.069255435026744,0.8259550724882754,ucmr,168.0
338,1768.7869466145833,15.654048363143126,0.8815165765469288,our,169.0
339,1785.0354919433594,15.614335052365533,0.8395107789341519,ucmr,169.0
340,1673.1406809488933,15.895479020387103,0.8993303955760141,our,170.0
341,1702.2218729654949,15.820641941178671,0.8731948146593472,ucmr,170.0
342,2731.54541015625,13.76671936095525,0.8433165925395624,our,171.0
343,3243.920496622721,13.020101590714411,0.791756255554926,ucmr,171.0
344,2360.6355590820312,14.400514161002587,0.8096446341730789,our,172.0
345,2478.423350016276,14.189048688067775,0.772814495834497,ucmr,172.0
346,2135.4112955729165,14.835988252096456,0.8188986004082498,our,173.0
347,2783.556350708008,13.684803432171133,0.7880532420026132,ucmr,173.0
348,2250.8106638590493,14.60741396786804,0.8674961317068314,our,174.0
349,2341.0807749430337,14.43663962332824,0.8609895507905402,ucmr,174.0
350,1868.2776133219402,15.416389509782578,0.845229048581272,our,175.0
351,2643.1705474853516,13.909551744890683,0.8093393180610171,ucmr,175.0
352,1645.8326975504558,15.966946747203767,0.8764748329344153,our,176.0
353,2019.8025868733723,15.077714367783425,0.8595979002652299,ucmr,176.0
354,3012.3326568603516,13.341774308354504,0.7956493332156258,our,177.0
355,10793.796529134115,7.79906133826427,0.5442611729536696,ucmr,177.0
356,2647.686452229818,13.90213807641433,0.8890258798304848,our,178.0
357,2960.5488484700522,13.417081296177773,0.869085386406886,ucmr,178.0
358,2374.4173736572266,14.375232995163412,0.8374193072504365,our,179.0
359,2627.819768269857,13.934847854938823,0.73549501642912,ucmr,179.0
360,1883.1546986897786,15.381943626634166,0.8752956907769182,our,180.0
361,1923.2633463541667,15.29041605990879,0.8685976673286171,ucmr,180.0
362,14092.076614379883,6.641053652238793,0.5316954749541397,our,181.0
363,13628.562993367514,6.786302949783397,0.4466669299737071,ucmr,181.0
364,2820.7044830322266,13.62722772093315,0.8650707156862661,our,182.0
365,3575.34108988444,12.59762880776012,0.8415789856817285,ucmr,182.0
366,5875.470296223958,10.440377258593996,0.7531098225280456,our,183.0
367,7383.080739339192,9.448427430945372,0.6588746981876925,ucmr,183.0
368,4538.328872680664,11.561843967726526,0.8010888358042122,our,184.0
369,5254.96772257487,10.925103080489729,0.7427711472694224,ucmr,184.0
370,3562.6274058024087,12.613099564415027,0.788782983972148,our,185.0
371,3275.3494720458984,12.97822715873277,0.7177577592614126,ucmr,185.0
372,5035.963180541992,11.10997814679483,0.7946887971087886,our,186.0
373,5478.778315226237,10.743966326948781,0.7754596155372346,ucmr,186.0
374,8976.385594685873,8.59978860756238,0.7038337171041679,our,187.0
375,9964.54452006022,8.146229090050522,0.6180766200971594,ucmr,187.0
376,3877.295867919922,12.245514185394908,0.827442596830914,our,188.0
377,4661.734776814778,11.445327995860552,0.7758149758606058,ucmr,188.0
378,6915.515060424805,9.732558294131652,0.6835729068564343,our,189.0
379,10414.975667317709,7.954221012324407,0.4582495706638914,ucmr,189.0
380,4135.222264607747,11.965815034005143,0.8281445858139818,our,190.0
381,4387.649368286133,11.708484465009818,0.8103179767863029,ucmr,190.0
382,4762.6995188395185,11.352271783540939,0.7856932101609386,our,191.0
383,4782.502136230469,11.334251881794712,0.7451615925803684,ucmr,191.0
384,5511.118011474609,10.718406500450373,0.7701218705796317,our,192.0
385,6826.244674682617,9.78898510127732,0.6873619085252202,ucmr,192.0
386,3739.2679443359375,12.402937744039246,0.8269581592335463,our,193.0
387,3586.3836822509766,12.584236110096397,0.7849489581503607,ucmr,193.0
388,15459.879196166992,6.238742648588932,0.5289737152470909,our,194.0
389,14621.55820719401,6.480867033810922,0.4353912123162938,ucmr,194.0
390,3561.9849548339844,12.613882801164237,0.8140699541317763,our,195.0
391,3808.1459757486978,12.32366773243955,0.7352945903255991,ucmr,195.0
392,2194.403305053711,14.717639121675782,0.8662942420105679,our,196.0
393,4600.709467569987,11.502555522097387,0.8049490620657401,ucmr,196.0
394,1823.2464345296223,15.522349879215758,0.8904252393434229,our,197.0
395,3591.5529429117837,12.577980881370237,0.8313330349915168,ucmr,197.0
396,2664.128931681315,13.875251219902244,0.8274611041301326,our,198.0
397,4517.5499928792315,11.581773935449686,0.7567168434445449,ucmr,198.0
398,1940.5696767171223,15.251511200425822,0.8394703265873579,our,199.0
399,3442.9146830240884,12.761541000426845,0.7152165901807792,ucmr,199.0
