,mse,psnr,ssim,method,img_id
57,2128.6879069010415,14.849683679341492,0.746624851933629,ucmr,4370.0
58,3565.828643798828,12.609198915856936,0.8278044755768592,our,4467.0
59,3639.1549173990884,12.520798171422086,0.7070362768466021,ucmr,4467.0
60,1749.404057820638,15.701902313119913,0.8794964409816127,our,4816.0
61,1655.9381103515625,15.940362595996513,0.7870758582356029,ucmr,4816.0
62,3565.828643798828,12.609198915856936,0.8278044755768592,our,4467.0
63,3639.1549173990884,12.520798171422086,0.7070362768466021,ucmr,4467.0
64,1749.404057820638,15.701902313119913,0.8794964409816127,our,4816.0
65,1655.9381103515625,15.940362595996513,0.7870758582356029,ucmr,4816.0
66,1043.6960144042969,17.94506335851867,0.9218975354847952,our,4865.0
67,1440.9784189860027,16.544228842770142,0.860809605243091,ucmr,4865.0
68,1614.3238016764324,16.0508971079349,0.9025528512218992,our,5229.0
69,1818.7676086425781,15.533031498372896,0.823386026855338,ucmr,5229.0
70,1834.4120992024739,15.495834546674294,0.8475460328096621,our,5636.0
71,2051.9781951904297,15.00907619320329,0.7432438917195995,ucmr,5636.0
72,1309.486607869466,16.959792996172606,0.8926891182068465,our,5802.0
73,1585.684341430664,16.128636232954666,0.8189552559040797,ucmr,5802.0
74,1791.8938293457031,15.59768086956578,0.8741834030539019,our,5896.0
75,2144.133773803711,14.818284831063306,0.7830603479837303,ucmr,5896.0
76,2642.2933197021484,13.910993340931023,0.8314587353840469,our,5960.0
77,2703.413091023763,13.811679483749824,0.7719798756356172,ucmr,5960.0
78,2185.5887756347656,14.73511909234518,0.7996443285157119,our,5665.0
79,3544.780359903971,12.634910300757243,0.6387355531549265,ucmr,5665.0
80,2346.5855458577475,14.426439696252725,0.8260869077086911,our,5974.0
81,3198.9436391194663,13.08073772373374,0.7490688786259497,ucmr,5974.0
