,mse,psnr,ssim,method,img_id
83,5478.778315226237,10.743966326948781,0.7754596155372346,ucmr,186.0
84,6915.515060424805,9.732558294131652,0.6835729068564343,our,189.0
85,10414.975667317709,7.954221012324407,0.4582495706638914,ucmr,189.0
86,4135.222264607747,11.965815034005143,0.8281445858139818,our,190.0
87,4387.649368286133,11.708484465009818,0.8103179767863029,ucmr,190.0
88,3739.2679443359375,12.402937744039246,0.8269581592335463,our,193.0
89,3586.3836822509766,12.584236110096397,0.7849489581503607,ucmr,193.0
90,15459.879196166992,6.238742648588932,0.5289737152470909,our,194.0
91,14621.55820719401,6.480867033810922,0.4353912123162938,ucmr,194.0
92,2259.4566599527993,14.5907634559408,0.8541405695529632,our,203.0
93,3403.3226267496743,12.811772397545854,0.7376143487339174,ucmr,203.0
94,2718.7325439453125,13.787138750170376,0.8345958356101547,our,208.0
95,3675.7693074544272,12.477321137695672,0.7691681218053086,ucmr,208.0
96,2707.8902740478516,13.804492984696498,0.854483744232655,our,209.0
97,3331.22629292806,12.904762251950974,0.7730808335203267,ucmr,209.0
98,3079.9290771484375,13.245396449381513,0.8432602231328102,our,211.0
99,2552.1084645589194,14.061812329197206,0.7797319193317227,ucmr,211.0
100,2342.84201558431,14.433373569799748,0.8229533100685872,our,212.0
101,2724.6080576578775,13.777763242145198,0.7686475702465637,ucmr,212.0
102,2067.761962890625,14.975798187831524,0.8278587991234515,our,225.0
103,2692.1302693684897,13.829842897516825,0.7507533329365591,ucmr,225.0
104,5785.778610229492,10.507185492875728,0.7747944949587023,our,227.0
105,7903.430811564128,9.152647051357443,0.5901353774142201,ucmr,227.0
106,1377.8787790934246,16.73869349309754,0.8605659687458873,our,240.0
107,1294.1228281656902,17.01104862693637,0.8009423818196965,ucmr,240.0
108,3290.7145233154297,12.95790152935881,0.7431893131897368,our,245.0
109,4043.2984212239585,12.063445646472765,0.6315107218670524,ucmr,245.0
110,6739.719385782878,9.844385461935802,0.6949373179581343,our,261.0
111,8667.121032714844,8.75205499521177,0.5104237259118933,ucmr,261.0
112,4713.7559814453125,11.397132643628428,0.7639277647362827,our,275.0
113,4688.100372314453,11.420834595055604,0.5698451147827573,ucmr,275.0
114,816.4033406575521,19.011755877217553,0.8937466531531882,our,279.0
115,1106.4495493570964,17.691487446248214,0.819644018623687,ucmr,279.0
116,3430.981043497721,12.776620423241472,0.835085669141391,our,286.0
117,3991.5967610677085,12.119336993168535,0.7099196702263466,ucmr,286.0
118,1060.8823903401692,17.87413120281739,0.9064722340558466,our,288.0
119,1512.4281819661458,16.334055996368445,0.8362943260399813,ucmr,288.0
120,939.7387186686198,18.400732400488334,0.8447199621469929,our,298.0
121,1133.2887369791667,17.5873978824967,0.7622146337371963,ucmr,298.0
122,3812.2022908528647,12.31904422870625,0.80695330533004,our,299.0
123,3800.063919067383,12.332894591287882,0.773989557082207,ucmr,299.0
124,2628.236358642578,13.934159418985715,0.8555513253741859,our,306.0
125,2325.398396809896,14.4658299215208,0.7849393450321124,ucmr,306.0
126,2804.978993733724,13.651507476606461,0.8055112726520792,our,311.0
127,2794.061508178711,13.668443984710718,0.7452979193493089,ucmr,311.0
128,1800.283950805664,15.577393510188829,0.8966673124298182,our,312.0
129,1574.5281219482422,16.159299390850116,0.8585937444191302,ucmr,312.0
130,9632.916697184244,8.293225562248097,0.6054971036046282,our,313.0
131,10216.134246826172,8.037937696555478,0.5565459743425119,ucmr,313.0
132,2676.2555389404297,13.855527817223424,0.8140708406709284,our,314.0
133,3583.1417134602866,12.588163759904582,0.737647498363628,ucmr,314.0
134,7406.191736857097,9.434854096787742,0.6417069633586703,our,318.0
135,8186.673202514648,8.9997290639838,0.5556194579835171,ucmr,318.0
136,2959.864298502604,13.41808560539537,0.8006523898385828,our,319.0
137,3004.729319254557,13.352750061427683,0.7771855113785614,ucmr,319.0
138,2445.6082814534507,14.246934645154955,0.8130251012413191,our,320.0
139,2418.0294647216797,14.296187722471807,0.7869534893251764,ucmr,320.0
140,1042.8081614176433,17.948759394027114,0.9116837241470216,our,322.0
141,2435.081817626953,14.265668029776448,0.8040854033849018,ucmr,322.0
142,3038.132298787435,13.30473679102064,0.8101067138962198,our,323.0
143,3444.4674530029297,12.759582754371719,0.7110307108502975,ucmr,323.0
